mturk_code,start_dt_tm,end_dt_tm,status_response_type,ip_address,progress,duration_seconds,finished,recorded_dt_tm,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distributional_channel,user_language,gender,geder_text,location,political_identification,political_identification_text,age,time_submit_article_control,time_submit_article_treatment,point_of_article,article_factual,article_effectiveness,support_tb,recommend_article,time_first_click_survey,time_last_click_survey,time_submit_survey,click_count_survey,group,time_first_click_article,time_last_click_article,time_submit_article,click_count_article,worker_id,assignment_id,task_time,phase
72318,12/1/2018 16:23,12/1/2018 16:27,IP Address,71.33.133.186,100,270,TRUE,12/1/2018 16:27,R_R8GKID0DzTTj3FL,,,,,39.94689941,-105.2142029,anonymous,EN,Female,,United States Colorado,Democratic,,49-59,206.573,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,11.967,30.871,31.471,5,Control,0,0,206.573,0,A1AZ60T11YVT51,3J4Q2Z4UTY3G1PBWZ3DJHCEBRODWQ7,294,Placebo Test
14780,12/1/2018 16:21,12/1/2018 16:27,IP Address,74.65.52.160,100,408,TRUE,12/1/2018 16:27,R_sTFLND8YbpqsfnP,,,,,43.23980713,-78.20680237,anonymous,EN,Male,,"United States, NY",Republican,,49-59,,284.929,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,5,6.532,65.757,66.794,11,Treatment,32.716,274.745,284.929,44,ABJEQJY0SSXX6,3FPRZHYEPY7BFZ5PBIWRI22MANXV3T,474,Placebo Test
90895,12/1/2018 16:22,12/1/2018 16:27,IP Address,174.206.18.67,100,314,TRUE,12/1/2018 16:27,R_3qvxBzY666bWQrA,,,,,32.82600403,-96.78430176,anonymous,EN,Male,,Usa Louisiana,Independent,,36-48,127.007,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,3,3,3.153,83.306,84.616,49,Control,0.891,125.908,127.007,46,AUG9SHX7VWH7Z,3NQL1CS15R8CV22D03PH8WYZJOSVYZ,352,Placebo Test
94138,12/1/2018 16:21,12/1/2018 16:28,IP Address,24.60.247.22,100,380,TRUE,12/1/2018 16:28,R_1hSWUAkSls01dTi,,,,,42.42909241,-71.0605011,anonymous,EN,Male,,"MA, USA",Independent,,49-59,272.175,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,26.809,59.123,60.859,5,Control,12.189,12.189,272.175,1,A30VLAIIJIG5IS,3LYA37P8IQN22JFQR7XQYCPHIH3KBN,471,Placebo Test
57281,12/1/2018 16:23,12/1/2018 16:28,IP Address,173.174.1.72,100,281,TRUE,12/1/2018 16:28,R_2eWNSlpo0UR089c,,,,,30.04159546,-99.14080048,anonymous,EN,Female,,United States in Texas,Independent,,18-24,105.132,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,3,12.234,100.135,101.926,5,Control,47.582,101.951,105.132,12,A3DFBZOOWRTQ5M,3GDTJDAPVUBEQ9HM97QWMNRKZGDM8V,299,Placebo Test
49150,12/1/2018 16:23,12/1/2018 16:28,IP Address,207.118.124.21,100,299,TRUE,12/1/2018 16:28,R_d6fyYsqu0cV4wVz,,,,,47.49429321,-117.5834045,anonymous,EN,Male,,"United States, WA",Democratic,,26-35,,219.322,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,6.419,22.757,23.393,7,Treatment,78.659,78.659,219.322,1,A2ELH7YDLFNJUZ,3SKRO2GZ71R1PLXYPA41S0C8W5D1KM,325,Placebo Test
31693,12/1/2018 16:24,12/1/2018 16:28,IP Address,136.33.33.215,100,241,TRUE,12/1/2018 16:28,R_3rP886mEi7poXW9,,,,,39.01229858,-94.59380341,anonymous,EN,Male,,"USA, Missouri",Democratic,,26-35,,215.278,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,1.488,10.183,10.758,5,Treatment,47.007,47.007,215.278,1,A23JA6ICO4BPQ5,3NS0A6KXC48TIVMN7USEM24R239GZN,251,Placebo Test
86870,12/1/2018 16:22,12/1/2018 16:28,IP Address,73.79.251.192,100,390,TRUE,12/1/2018 16:28,R_1ONQdmH3wWwbSdf,,,,,40.56159973,-79.71289825,anonymous,EN,Female,,USA PA,Democratic,,59 or older,,317.021,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,9.902,27.59,28.669,14,Treatment,22.067,315.925,317.021,17,A7JTFA3KVUO6E,3II4UPYCOJ7HSJB5I88TPOPQK87QDS,414,Placebo Test
30820,12/1/2018 16:22,12/1/2018 16:28,IP Address,183.83.48.96,100,375,TRUE,12/1/2018 16:28,R_9EsnqfEgqcXnqFj,,,,,13.08329773,80.28329468,anonymous,EN,Female,,"USA, california",Democratic,,18-24,5.056,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,4,1.437,323.166,329.721,14,Control,4.262,4.262,5.056,1,A17HFOEVBHIPQ2,3YDTZAI2WXGGBJ8V4IHLLJNCZJN14W,395,Placebo Test
30168,12/1/2018 16:25,12/1/2018 16:28,IP Address,209.169.96.14,100,202,TRUE,12/1/2018 16:28,R_BKUdQ4CE43SIrT3,,,,,30.35870361,-95.68569946,anonymous,EN,Male,,"United States, Texas",Democratic,,26-35,,118.513,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,5,3.925,53.796,55.672,12,Treatment,12.667,116.618,118.513,2,AK47FLPTKZR5G,3ZV9H2YQQD7OUO5U1S1N44L0HWZW34,388,Placebo Test
28617,12/1/2018 16:22,12/1/2018 16:28,IP Address,184.6.77.57,100,354,TRUE,12/1/2018 16:28,R_3ixLLFj7TBF2ERJ,,,,,38.54620361,-92.15249634,anonymous,EN,Female,,"United State, Missouri",Democratic,,36-48,284.785,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,3.156,30.715,32.713,5,Control,0,0,284.785,0,A1YUK67SL5TWT0,3GM6G9ZBKNXXOT9AC51RDJN7DTYTMR,386,Placebo Test
46933,12/1/2018 16:23,12/1/2018 16:28,IP Address,69.136.133.37,100,287,TRUE,12/1/2018 16:28,R_2PdLIlZgLf5j8Xs,,,,,42.35240173,-83.02709961,anonymous,EN,Female,,"MI, USA",Democratic,,36-48,152.862,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,3,3,5.459,23.24,24.744,5,Control,0,0,152.862,0,AFU00NU09CFXE,3AAPLD8UCCHBWF8ZL8LELEFBW7ZHT6,530,Placebo Test
10607,12/1/2018 16:24,12/1/2018 16:28,IP Address,108.199.100.251,100,252,TRUE,12/1/2018 16:28,R_1F5jU0UyQ8lTAJ8,,,,,37.70829773,-121.0863953,anonymous,EN,Male,,USA California ,Democratic,,26-35,,207.862,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,5,5,2.776,14.563,15.193,23,Treatment,2.096,170.427,207.862,13,A32XODQOC2CCDG,3R5F3LQFV2KHA83LVD5MRBDTTPZZOS,299,Placebo Test
77052,12/1/2018 16:22,12/1/2018 16:28,IP Address,172.58.232.158,100,403,TRUE,12/1/2018 16:28,R_271F2KmPYCDoWLq,,,,,40.65649414,-74.22149658,anonymous,EN,Male,,usa new jersey,Independent,,36-48,,217.133,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,5,4,13.174,51.28,52.188,5,Treatment,0,0,217.133,0,A1CPVTZAK27YSF,3137ONMDKG5V70VRB7E11S39EXZGEG,547,Placebo Test
85767,12/1/2018 16:28,12/1/2018 16:28,IP Address,104.168.165.18,100,53,TRUE,12/1/2018 16:29,R_zU0gloII9bZaq2t,,,,,47.48890686,-122.3012009,anonymous,EN,Male,,USA,Republican,,18-24,,3.379,Tuberculosis is no longer a health issue.,Yes,4,3,4,1.59,8.729,9.079,6,Treatment,0,0,3.379,0,A1UG1JLT123K32,3TMFV4NEP8EAVLB0D9WJVLTBXIRW8W,382,Placebo Test
99209,12/1/2018 16:27,12/1/2018 16:29,IP Address,23.245.216.128,100,93,TRUE,12/1/2018 16:29,R_3oBZ7Z8gByqHG4S,,,,,42.99560547,-71.45480347,anonymous,EN,Female,,USA,Republican,,18-24,,3.546,Tuberculosis can be treated with diet of gummy bears and diet soda,No,4,3,4,2.639,18.137,20.811,6,Treatment,0,0,3.546,0,A169QONL0QZ739,3R9WASFE2ZGN4VQSWAMW4H4F1O9FZN,127,Placebo Test
37433,12/1/2018 16:25,12/1/2018 16:29,IP Address,142.11.210.68,100,235,TRUE,12/1/2018 16:29,R_31TbiTapbnVX1ux,,,,,47.48890686,-122.3012009,anonymous,EN,Male,,usa,Democratic,,18-24,,29.31,There is a single global strategy for tuberculosis treatment worldwide,Maybe,3,2,4,157.493,164.694,165.738,5,Treatment,5.48,5.48,29.31,1,AGGJZYS099ER3,308Q0PEVB8DS8VA5TKYIUQFE2DC9IS,260,Placebo Test
91319,12/1/2018 16:21,12/1/2018 16:29,IP Address,107.172.2.190,100,485,TRUE,12/1/2018 16:29,R_1IZcLIJptmw03J3,,,,,42.88639832,-78.87809753,anonymous,EN,Male,,USA AND CA,Republican,,26-35,163.365,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,5,7.022,98.369,99.576,5,Control,0,0,163.365,0,A1MO420RJUIT6B,3AMW0RGHOD25EJ137P77LOBATGNNPG,532,Placebo Test
60725,12/1/2018 16:24,12/1/2018 16:29,IP Address,174.106.205.8,100,294,TRUE,12/1/2018 16:29,R_2CZM6KeYdXGh7PA,,,,,34.69909668,-77.13500214,anonymous,EN,Female,,"United States, North Carolina",Independent,,49-59,,214.98,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,5.651,27.934,29.255,6,Treatment,28.544,44.305,214.98,4,A1DK3FVV13STX2,308XBLVESI4OPNSLHR6NZOBVD9XRBN,393,Placebo Test
35245,12/1/2018 16:23,12/1/2018 16:29,IP Address,107.77.237.188,100,371,TRUE,12/1/2018 16:29,R_2SeKqiOCExtGz9t,,,,,37.75100708,-97.8219986,anonymous,EN,Male,,"United States, South Carolina",Democratic,,49-59,,257.106,There is a single global strategy for tuberculosis treatment worldwide,Yes,5,5,4,25.34,46.464,47.444,13,Treatment,6.288,254.928,257.106,24,A2WXVB5AFTDXSI,3ZGVPD4G6THXN08TRURLLLJGSXGTZ8,423,Placebo Test
48913,12/1/2018 16:23,12/1/2018 16:29,IP Address,50.83.46.151,100,402,TRUE,12/1/2018 16:29,R_30dgSw5zxZBjDu3,,,,,41.49130249,-90.56479645,anonymous,EN,Female,,"United States, Illinois",Democratic,,49-59,313.87,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,10.178,27.976,28.617,6,Control,0,0,313.87,0,A3BJ0H1UZ7YQL0,3TK8OJTYM1LIMOAC9GTYV55NFJPVP5,470,Placebo Test
77907,12/1/2018 16:24,12/1/2018 16:29,IP Address,72.182.137.195,100,327,TRUE,12/1/2018 16:29,R_1NgheAutNNWlKTp,,,,,33.86329651,-98.53399658,anonymous,EN,Female,,"USA, TX",Independent,,26-35,241.627,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,3,13.109,27.651,28.243,19,Control,1.642,240.521,241.627,7,A4IUVFS10MYX1,37TRT2X24QR7RZ989MXEXXP43S4BJG,359,Placebo Test
48396,12/1/2018 16:22,12/1/2018 16:30,IP Address,198.52.38.4,100,452,TRUE,12/1/2018 16:30,R_268O2wugHNUJFvU,,,,,34.05839539,-118.2779999,anonymous,EN,Male,,"usa, georgia",Independent,,26-35,,233.941,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,10.421,34.687,36.149,6,Treatment,5.713,56,233.941,4,A15YQ16LWND6LY,3E1QT0TDFP9SUQRVOSS4UUK3I7TI8B,592,Placebo Test
82419,12/1/2018 16:21,12/1/2018 16:30,IP Address,76.104.221.200,100,572,TRUE,12/1/2018 16:30,R_3lQ5Vo8lafhOCt9,,,,,48.43519592,-122.2081985,anonymous,EN,Male,,Washington state. USA,Independent,,36-48,489.173,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,2,8.861,37.645,38.531,6,Control,0,0,489.173,0,A1IO30MPZ8WEYN,3FQ5JJ512LO43S4NUX2ZP7PBZ6HNKF,589,Placebo Test
47329,12/1/2018 16:26,12/1/2018 16:30,IP Address,74.137.135.146,100,226,TRUE,12/1/2018 16:30,R_3iU8WY3nQlS9NZN,,,,,38.30780029,-85.73590088,anonymous,EN,Male,,"Indiana, United States",Independent,,26-35,191.026,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,3,3.794,12.468,13.139,6,Control,4.853,190.758,191.026,4,A6EJ7EU0KMGPL,32Z9ZLUT1LKVJN3RPRZFR49OXZIHOK,616,Placebo Test
53934,12/1/2018 16:22,12/1/2018 16:31,IP Address,63.143.230.73,100,521,TRUE,12/1/2018 16:31,R_yln2gNjcZd6C1Hz,,,,,40.91430664,-74.167099,anonymous,EN,Female,,United States New Jersey ,Democratic,,18-24,367.684,,Tuberculosis is no longer a health issue.,Yes,5,5,5,15.256,46.099,46.79,7,Control,0,0,367.684,0,A7GV4MV5DF3HL,3VJ40NV2QINLOWUMPLG45NCC8TDOT1,564,Placebo Test
24873,12/1/2018 16:23,12/1/2018 16:31,IP Address,76.108.18.195,100,481,TRUE,12/1/2018 16:31,R_2wAVT121cQ0L4ox,,,,,25.73410034,-80.40679932,anonymous,EN,Male,,united states florida,Republican,,26-35,,335.175,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,5.395,73.905,74.802,12,Treatment,50.95,334.147,335.175,6,A15J06TW4K70H1,3P529IW9KYL3Z69OH9VNW2THMF0LF9,506,Placebo Test
55074,12/1/2018 16:21,12/1/2018 16:32,IP Address,23.124.132.60,100,650,TRUE,12/1/2018 16:32,R_1GxoSDSy4ubRcEU,,,,,29.96099854,-95.49469757,anonymous,EN,Female,,"Texas, USA",Independent,,49-59,,518.652,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,14.332,38.69,39.081,28,Treatment,2.007,518.285,518.652,88,A3P9P781OE0KJW,3EWIJTFFVO7YWWK6X5PYG0GT7GB0EY,693,Placebo Test
91127,12/1/2018 16:28,12/1/2018 16:32,IP Address,73.122.254.22,100,231,TRUE,12/1/2018 16:32,R_3JgBqT4e73qaPIr,,,,,33.98449707,-84.1529007,anonymous,EN,Male,,Georgia,Republican,,26-35,,79.006,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,3,4,4.991,17.09,25.659,9,Treatment,38.87,40.637,79.006,3,A95RHRMLHT89M,33LK57MYLT5W80VE2UMVBGNUQE2SZI,653,Placebo Test
29965,12/1/2018 16:23,12/1/2018 16:33,IP Address,173.63.61.15,100,629,TRUE,12/1/2018 16:33,R_2VdmPXip3yuK289,,,,,40.95640564,-74.1568985,anonymous,EN,Female,,USA AND NJ,Democratic,,49-59,,49.272,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,5,4,289.576,442.735,445.903,8,Treatment,6.947,48.467,49.272,6,A2A6FH0F7LD9ND,3H8DHMCCW9BVHGDA53OWT2DHL2FKDU,842,Placebo Test
55731,12/1/2018 16:31,12/1/2018 16:33,IP Address,96.236.117.160,100,104,TRUE,12/1/2018 16:33,R_6Atzusx3bdUWvDz,,,,,42.46330261,-72.92019653,anonymous,EN,Male,,Ma,Democratic,,26-35,2.336,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,3,4,1.683,27.404,28.497,18,Control,0.64,0.64,2.336,1,A2AAG78CGKX2U5,3S0TNUHWKTIBMFB9WERT3X4QQ2L8DZ,804,Placebo Test
35161,12/1/2018 16:25,12/1/2018 16:33,IP Address,23.113.198.44,100,497,TRUE,12/1/2018 16:33,R_2qmlKpTqcpHvVCb,,,,,34.00790405,-118.2582016,anonymous,EN,Female,,"USA, California",Independent,,49-59,411.236,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,4,4.579,33.895,35.064,9,Control,21.959,410.043,411.236,5,A1K4KR1GQYCIWA,3SNVL38CI4SLCO7W57TL9WVZ023KCU,806,Placebo Test
25865,12/1/2018 16:31,12/1/2018 16:34,IP Address,23.244.246.165,100,173,TRUE,12/1/2018 16:34,R_3DjvDnTKqgqIWyF,,,,,32.75889587,-97.32800293,anonymous,EN,Female,,california,Democratic,,26-35,,4.482,Tuberculosis is no longer a health issue.,No,5,4,4,36.814,39.7,47.714,2,Treatment,0,0,4.482,0,A1ZOLH6MN0ZH9R,3RRCEFRB7MCHOHQN6FAARV0LLVDB4O,211,Placebo Test
36272,12/1/2018 16:22,12/1/2018 16:35,IP Address,107.173.181.162,100,759,TRUE,12/1/2018 16:35,R_2VqZjHdJQymSoYR,,,,,42.88639832,-78.87809753,anonymous,EN,Male,,"usa,ny",Independent,,26-35,7.938,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,3,3,6.826,16.9,18.756,7,Control,0,0,7.938,0,A357QT5ROGC3K3,3R2PKQ87NW87FFTZIT2NZCLY2CIIMZ,873,Placebo Test
92050,12/1/2018 16:33,12/1/2018 16:35,IP Address,65.32.136.124,100,165,TRUE,12/1/2018 16:35,R_3PXi3vFOGFrNfZF,,,,,28.23970032,-82.32790375,anonymous,EN,Male,,"USA, Florida",Democratic,,18-24,,118.385,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,2,1,2,4.969,24.513,24.811,7,Treatment,0,0,118.385,0,A20Z5O57UDPFLX,3KYQYYSHYV7E77YP3VGP0JUQ57PDO7,938,Placebo Test
75206,12/1/2018 16:31,12/1/2018 16:38,IP Address,72.94.170.198,100,407,TRUE,12/1/2018 16:38,R_1z9gzGzYEqpOEkF,,,,,39.90150452,-75.50489807,anonymous,EN,Female,,PA/USA,Democratic,,36-48,,285.786,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,3,8.202,20.145,20.685,16,Treatment,89.753,284.639,285.786,8,AA4O2W236E3FW,34MAJL3QP4NCLMMARMV49C29X3134Q,1068,Placebo Test
42873,12/1/2018 16:16,12/1/2018 16:38,IP Address,99.228.152.116,100,1358,TRUE,12/1/2018 16:38,R_2vYQV87TsyEj5Ih,,,,,43.85820007,-79.39849854,anonymous,EN,Female,,"Ontario, Canada",Democratic,,36-48,490.625,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,3,1,7.935,35.547,36.401,24,Control,2.445,489.742,490.625,88,,,,Placebo Test
64427,12/1/2018 16:30,12/1/2018 16:39,IP Address,108.213.140.246,100,561,TRUE,12/1/2018 16:39,R_3IYkqmeuutHsAie,,,,,29.87440491,-95.52780151,anonymous,EN,Male,,"usa, texas",Republican,,49-59,484.249,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,4.335,45.926,47.068,5,Control,41.618,483.466,484.249,9,A3F51C49T9A34D,35LDD5557A4YLAJNIWNZCS0BUG7KMC,1169,Placebo Test
52604,12/1/2018 16:23,12/1/2018 16:39,IP Address,66.191.240.114,100,984,TRUE,12/1/2018 16:39,R_3m9ssSIP4zedqh8,,,,,35.20230103,-84.84760284,anonymous,EN,Female,,"USA, TN",Democratic,,59 or older,869.855,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,29.783,62.543,64.165,5,Control,30.662,30.662,869.855,1,A17Y8Z3QQIF9J4,3KOPY89HM822O45VUTI8FERSF0QJ3W,1050,Placebo Test
95622,12/1/2018 16:36,12/1/2018 16:42,IP Address,73.31.69.156,100,343,TRUE,12/1/2018 16:42,R_2DTtjvMHB3zfP4p,,,,,37.46380615,-77.39800262,anonymous,EN,Male,,United States,Democratic,,26-35,314.778,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,2,3.999,13.243,13.531,7,Control,5.068,5.068,314.778,1,AOWW3URQNRJ6U,3R8YZBNQ9HI1BAAVRV57PWFUYX4Q7Z,1261,Placebo Test
83667,12/1/2018 16:46,12/1/2018 16:47,IP Address,173.44.48.43,100,69,TRUE,12/1/2018 16:47,R_2X0eNLGp7ZcOww6,,,,,25.78059387,-80.18260193,anonymous,EN,Female,,USA-FL,Democratic,,36-48,3.277,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,5,3.292,15.356,16.426,5,Control,0,0,3.277,0,A2TT212JCWE13M,3C2NJ6JBKAH9MC0X5RWVPB3HI6VN2T,125,Placebo Test
12002,12/1/2018 16:22,12/1/2018 16:53,IP Address,71.58.68.182,100,1890,TRUE,12/1/2018 16:53,R_3I4rY1YVIIWHO6e,,,,,40.88630676,-78.21900177,anonymous,EN,Male,,USA PA,Democratic,,26-35,,614.1,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,4,49.532,479.68,480.179,6,Treatment,16.019,16.019,614.1,1,,,,Placebo Test
38972,12/1/2018 16:50,12/1/2018 16:55,IP Address,97.120.191.133,100,277,TRUE,12/1/2018 16:55,R_1girR4RZM017iCx,,,,,45.52870178,-122.6362991,anonymous,EN,Female,,Oregon USA,Republican,,49-59,,214.089,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,5,7.031,34.151,34.779,10,Treatment,54.175,213.215,214.089,9,AON59V5VZU2AK,3GFK2QRXX9HR83SYFBPGJ1JKVSUW5Y,302,Placebo Test
53883,12/1/2018 16:52,12/1/2018 16:58,IP Address,68.205.145.7,100,367,TRUE,12/1/2018 16:58,R_2dVWfomQnO13JVQ,,,,,28.56970215,-80.81909943,anonymous,EN,Female,,USA Florida,Republican,,59 or older,241.284,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,3,3,40.445,61.596,62.565,9,Control,8.565,232.435,241.284,15,A3HU10GAQWA5BG,3N2BF7Y2VQU7JKIFCBK2Z0KJ2Z7MHE,486,Placebo Test
55038,12/1/2018 16:55,12/1/2018 16:58,IP Address,98.116.36.149,100,200,TRUE,12/1/2018 16:58,R_BG8r1c8eOl9wdEd,,,,,40.67289734,-73.53649902,anonymous,EN,Female,,United States New York,Independent,,36-48,,153.671,There is a single global strategy for tuberculosis treatment worldwide,Yes,4,4,4,4.993,21.792,22.386,6,Treatment,0,0,153.671,0,A332S5HG3XL6TE,3EFE17QCRC5AHFVKW8GOB9JPUOQSHX,209,Placebo Test
23837,12/1/2018 16:55,12/1/2018 16:59,IP Address,75.128.97.239,100,196,TRUE,12/1/2018 16:59,R_2X5TNK2Xynzt9Vv,,,,,45.60800171,-84.48670197,anonymous,EN,Male,,United States,Democratic,,36-48,75.134,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,60.113,80.516,81.936,8,Control,7.786,73.605,75.134,6,A25R2OI9L2Q1OW,3DBQWDE4Y6Y1L9JKNAYTNI6T2GQ5NG,706,Placebo Test
44976,12/1/2018 16:55,12/1/2018 16:59,IP Address,64.25.207.20,100,216,TRUE,12/1/2018 16:59,R_2XoZHF6HYM7Nox5,,,,,43.56570435,-84.58730316,anonymous,EN,Male,,"Michigan, USA",Democratic,,26-35,,160.314,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,3.646,23.76,24.625,9,Treatment,2.671,145.52,160.314,10,AEASOIPE6YBHK,3TEM0PF1Q5XT4Q661AEEAIY874ED0M,237,Placebo Test
64090,12/1/2018 16:58,12/1/2018 16:59,IP Address,75.15.184.110,100,113,TRUE,12/1/2018 16:59,R_1LipuBGDAnZaYeK,,,,,42.49060059,-83.13659668,anonymous,EN,Male,,Michigan USA,Democratic,,36-48,71.897,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,3,3.126,16.254,17.075,5,Control,0,0,71.897,0,A1GVGOWYO5DLZO,3NOKK93PR18XNMZ05COD1PIX1HPEE2,130,Placebo Test
93565,12/1/2018 16:59,12/1/2018 17:04,IP Address,69.131.153.51,100,282,TRUE,12/1/2018 17:04,R_0jIGdzZ4SpsxJzr,,,,,30.79769897,-81.70749664,anonymous,EN,Male,,United States of America,Republican,,26-35,,194.049,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,3,5,7.817,39.581,41.09,7,Treatment,5.356,192.585,194.049,2,A2Q1JUSJ9THUDZ,3YDTZAI2WXGGBJ8V4IHLLJNCZKS143,315,Placebo Test
71617,12/1/2018 17:03,12/1/2018 17:06,IP Address,192.119.167.171,100,164,TRUE,12/1/2018 17:06,R_2OSXitMaRD2fbF4,,,,,37.75100708,-97.8219986,anonymous,EN,Female,,USA TEXAS,Democratic,,26-35,,85.006,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,7.377,18.292,18.996,5,Treatment,0,0,85.006,0,ATWAJESPOXKOF,3TMSXRD2X60SKLRFEON4GB63JCP1WL,1239,Placebo Test
80491,12/1/2018 17:10,12/1/2018 17:14,IP Address,73.61.23.158,100,268,TRUE,12/1/2018 17:14,R_3im1QgLbxWVkZes,,,,,42.40029907,-71.12210083,anonymous,EN,Female,,"MA, USA",Democratic,,18-24,187.236,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,3,5,33,51.734,52.337,15,Control,0.827,141.06,187.236,6,A3TRHAG4OHCNHD,32SCWG5HIH4X7YVB88LQJDPOYR66PZ,285,Placebo Test
91942,12/1/2018 17:11,12/1/2018 17:18,IP Address,71.145.197.1,100,438,TRUE,12/1/2018 17:18,R_2rqIurhQLyTcDXA,,,,,36.83030701,-119.8319016,anonymous,EN,Female,,USA California,Republican,,49-59,303.222,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,4,16.532,72.687,73.781,11,Control,8.802,298.771,303.222,7,A2WB86F5AGITCF,35K3O9HUABDPT0ZW0N8JJ73XDJ7FEQ,466,Placebo Test
55941,12/1/2018 17:14,12/1/2018 17:25,IP Address,99.186.250.223,100,649,TRUE,12/1/2018 17:25,R_brBijjvuzDXAQWl,,,,,30.45640564,-87.21040344,anonymous,EN,Female,,USA FL,Independent,,26-35,,57.876,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,4,5,465.05,519.853,520.621,10,Treatment,24.609,55.642,57.876,4,A2X977GVQ6L90X,3CFJTT4SXTQOUCMCEN0YGUO87NRI7S,967,Placebo Test
